1621073700000,48071.24000000,48229.41000000,47815.41000000,47934.01000000,1467.44169800,1621074599999,70440175.78879382,38882,610.17639200,29291211.72782569,0
1621074600000,47940.82000000,48341.98000000,47721.84000000,48174.46000000,1260.64726500,1621075499999,60633743.82012057,29765,597.29452100,28738039.31700199,0
1621075500000,48174.46000000,48500.00000000,48001.00000000,48379.90000000,1067.17301900,1621076399999,51530156.93767037,23788,528.98483100,25544230.39833436,0
1621076400000,48379.89000000,48729.00000000,48343.42000000,48619.83000000,1000.41602400,1621077299999,48593119.46350003,20028,498.24747100,24201828.20542354,0
1621077300000,48619.84000000,48841.87000000,48562.43000000,48727.60000000,593.87017500,1621078199999,28903999.64180931,16265,290.36552800,14132271.73709732,0
1621078200000,48727.60000000,48750.00000000,48444.15000000,48732.77000000,604.38693000,1621079099999,29371856.21617224,16271,289.60397600,14075599.72250061,0
1621079100000,48732.75000000,49000.00000000,48568.79000000,48929.74000000,825.66500500,1621079999999,40319601.13861378,19327,402.60063000,19656986.81899189,0
1621080000000,48929.73000000,48973.97000000,48728.04000000,48768.20000000,688.76943100,1621080899999,33651028.61386884,17493,319.76707900,15622546.95277148,0
1621080900000,48768.21000000,48956.96000000,48636.58000000,48848.74000000,617.12260700,1621081799999,30115045.98423979,17776,302.05317100,14742003.54952235,0
1621081800000,48848.74000000,49364.80000000,48829.74000000,49128.55000000,1223.27246500,1621082699999,60155333.05202427,26621,642.34632000,31587503.92905308,0
1621082700000,49135.36000000,49288.00000000,49041.59000000,49167.21000000,676.00557100,1621083599999,33243055.79622354,18116,318.39209300,15657926.99655503,0
1621083600000,49167.22000000,49340.68000000,49112.16000000,49161.50000000,694.12627100,1621084499999,34145553.45088554,17288,300.88023700,14800724.38114374,0
1621084500000,49161.51000000,49171.88000000,48920.43000000,49051.58000000,648.50083800,1621085399999,31801396.30299918,16867,296.60161000,14544439.99137077,0
1621085400000,49051.57000000,49331.75000000,48527.07000000,49234.55000000,1134.32122500,1621086299999,55554741.10649648,22673,516.52893900,25311046.27693310,0
1621086300000,49234.54000000,49334.31000000,48842.10000000,48995.02000000,764.66042400,1621087199999,37528292.23117415,19246,389.16287000,19099616.20957025,0
1621087200000,48995.02000000,49515.00000000,48920.85000000,49235.19000000,1312.03035500,1621088099999,64696871.78121983,26996,626.68008300,30896973.85261720,0
1621088100000,49235.19000000,49235.20000000,48858.27000000,48921.04000000,1030.83858900,1621088999999,50517819.93183588,23031,534.23615200,26179560.11304402,0
1621089000000,48923.60000000,49318.16000000,48832.00000000,49265.41000000,1064.12319400,1621089899999,52244083.02465828,27849,542.69640600,26643294.57099221,0
1621089900000,49265.41000000,49697.63000000,49178.00000000,49389.58000000,1830.19724300,1621090799999,90491802.57947520,36010,823.46349300,40718926.66894527,0
1621090800000,49389.58000000,49585.49000000,49240.50000000,49344.76000000,1087.94886600,1621091699999,53739485.41724552,25463,447.88803000,22119814.21976913,0
1621091700000,49344.76000000,49380.00000000,49136.36000000,49253.22000000,615.78894000,1621092599999,30335706.65888959,20487,266.11071900,13108536.91062579,0
1621092600000,49253.22000000,49293.64000000,48955.55000000,49027.75000000,755.14067100,1621093499999,37087489.57046528,22515,330.05673900,16207720.45718426,0
1621093500000,49027.76000000,49047.33000000,48834.82000000,48982.99000000,771.43829600,1621094399999,37763023.43081290,17952,384.21948300,18805868.36009464,0
1621094400000,48983.00000000,48994.27000000,48109.12000000,48303.95000000,1790.54861600,1621095299999,86766959.92996259,44444,781.06602500,37850297.94031470,0
1621095300000,48303.96000000,48491.95000000,47813.21000000,47833.92000000,1504.83465000,1621096199999,72437507.19970716,36081,699.94587800,33701835.50881620,0
1621096200000,47830.92000000,48112.37000000,47556.00000000,47877.00000000,1848.38968000,1621097099999,88452545.23916754,44756,940.93609000,45041375.14684795,0
1621097100000,47877.00000000,48042.13000000,47534.00000000,47876.71000000,1568.78069800,1621097999999,75009484.38651834,30576,783.90926000,37480567.93027126,0
1621098000000,47875.46000000,47958.00000000,47399.30000000,47516.39000000,1626.76838500,1621098899999,77427838.86884551,37169,689.57970900,32829805.25156265,0
1621098900000,47516.39000000,48000.09000000,47444.24000000,47723.28000000,1424.05952600,1621099799999,67918183.70922323,28737,701.34340000,33452623.56196716,0
1621099800000,47725.13000000,48234.16000000,47715.52000000,48124.16000000,1066.35905400,1621100699999,51235225.03269467,24743,526.27731600,25283097.16863053,0
1621100700000,48124.16000000,48149.99000000,47751.64000000,47801.08000000,793.78481600,1621101599999,38105525.82234594,20589,376.57221300,18077916.48507185,0
1621101600000,47801.07000000,48200.00000000,47447.36000000,47835.31000000,945.63079900,1621102499999,45196832.55012157,26351,434.38251200,20765898.66426028,0
1621102500000,47835.31000000,48105.00000000,47595.74000000,48043.78000000,1013.75681200,1621103399999,48521740.23992143,20863,506.72597700,24254155.91674594,0
1621103400000,48043.78000000,48117.75000000,47777.01000000,47848.89000000,683.61610600,1621104299999,32767340.52116082,16798,317.94747500,15238197.49535813,0
1621104300000,47840.67000000,48077.55000000,47802.00000000,47890.07000000,513.23989200,1621105199999,24614642.41440312,14527,231.03705700,11079425.31993563,0
1621105200000,47890.72000000,48045.72000000,47480.00000000,47533.93000000,737.21573500,1621106099999,35192712.72574802,22161,344.87889700,16464573.68484485,0
1621106100000,47533.93000000,47659.96000000,47020.00000000,47144.66000000,1834.88550300,1621106999999,86674667.82735324,43439,854.54240300,40367334.80763199,0
1621107000000,47144.72000000,47610.42000000,46900.00000000,47595.14000000,1635.66342000,1621107899999,77245873.23827763,39945,715.01900700,33807048.39852393,0
